Age,Gender,StudyHrs,Learning_Style,Courses_Comp,Discuss_Part,AssignRate,Exam_Score(%),AttendRate,TechUse,StressLevel,SocMediaHrs,SleepHrs,Equiv_Grade,College,Degree_Program
28.0,Female,42.0,Reading/Writing,19.0,0,58.0,48.527097311731936,65.0,Yes,7,4,6,52.31625838703916,Business and Finance,Marketing
27.0,Male,37.0,Visual,17.0,0,66.0,48.82606244858955,60.0,Yes,5,2,7,55.69563746915374,Business and Finance,Business Administration
29.0,Male,25.0,Auditory,20.0,0,55.0,32.00318867460655,59.0,Yes,8,8,4,41.201913204763926,Health Sciences,Medical Technology
26.0,Female,37.0,Auditory,12.0,1,97.0,76.73415000476285,96.0,Yes,6,6,7,84.8404900028577,Business and Finance,Finance
26.0,Male,11.0,Auditory,13.0,1,76.0,49.70995804293975,81.0,Yes,7,4,7,60.225974825763856,Health Sciences,Medical Technology
23.0,Male,25.0,Auditory,19.0,1,86.0,56.3250839486072,59.0,Yes,4,5,8,68.19505036916432,Business and Finance,Accountancy
22.0,Female,22.0,Auditory,14.0,1,83.0,45.5924750860169,59.0,Yes,8,3,8,60.55548505161015,Health Sciences,Pharmacy
28.0,Female,30.0,Auditory,8.0,0,55.0,47.03399568157781,80.0,Yes,6,2,6,50.22039740894668,Engineering,Electrical
18.0,Female,29.0,Reading/Writing,2.0,1,65.0,54.14201819924303,76.0,No,8,4,6,58.48521091954582,Business and Finance,Business Administration
27.0,Male,22.0,Visual,17.0,0,66.0,48.526957949902055,70.0,Yes,2,2,5,55.51617476994123,Engineering,Mechanical
25.0,Female,23.0,Reading/Writing,9.0,0,54.0,47.0252310589696,78.0,Yes,4,4,6,49.81513863538176,Health Sciences,Nursing
29.0,Female,22.0,Auditory,13.0,1,76.0,75.94378589185564,99.0,Yes,1,7,5,75.96627153511338,Engineering,Electrical
19.0,Male,21.0,Auditory,4.0,0,58.0,61.0,97.0,Yes,1,1,8,59.8,Engineering,Mechanical
22.0,Male,28.0,Kinesthetic,0.0,1,54.0,51.60000000000001,85.0,No,10,8,6,52.56,Business and Finance,Finance
20.0,Female,39.0,Kinesthetic,3.0,1,82.0,72.89451869807782,68.0,Yes,2,4,8,76.53671121884669,Engineering,Mechanical
19.0,Female,19.0,Kinesthetic,7.0,1,67.0,62.37657009682967,93.0,Yes,4,7,4,64.2259420580978,Health Sciences,Physical Therapy
25.0,Female,7.0,Reading/Writing,19.0,1,54.0,38.20000000000001,83.0,Yes,10,5,8,44.52000000000001,Engineering,Mechanical
19.0,Female,18.0,Reading/Writing,19.0,1,58.0,45.62425545593277,66.0,No,6,4,6,50.57455327355966,Business and Finance,Marketing
21.0,Male,37.0,Reading/Writing,0.0,1,57.0,80.8,98.0,Yes,1,5,10,71.28,Business and Finance,Finance
27.0,Female,14.0,Auditory,18.0,1,72.0,59.74278565806951,87.0,Yes,3,6,5,64.6456713948417,Health Sciences,Medical Technology
27.0,Female,46.0,Auditory,12.0,1,81.0,84.38259866791587,94.0,Yes,3,3,5,83.02955920074952,Health Sciences,Nursing
21.0,Male,41.0,Auditory,8.0,0,68.0,48.51025938571534,60.0,Yes,6,6,6,56.306155631429206,Health Sciences,Physical Therapy
24.0,Female,38.0,Auditory,8.0,1,83.0,74.30852397811269,86.0,No,4,3,8,77.7851143868676,Business and Finance,Business Administration
23.0,Male,30.0,Kinesthetic,3.0,0,100.0,68.80038136387226,96.0,Yes,3,6,7,81.28022881832337,Engineering,Mechanical
29.0,Female,31.0,Visual,12.0,1,50.0,53.39999999999999,87.0,Yes,10,1,7,52.03999999999999,Business and Finance,Marketing
20.0,Female,10.0,Visual,17.0,0,87.0,33.0,74.0,No,10,5,8,54.60000000000001,Business and Finance,Marketing
21.0,Female,13.0,Reading/Writing,12.0,1,88.0,58.073819656587006,86.0,Yes,5,3,4,70.0442917939522,Engineering,Electrical
27.0,Other,40.0,Kinesthetic,20.0,0,83.0,56.56474777146925,59.0,Yes,3,3,7,67.13884866288154,Business and Finance,Accountancy
26.0,Male,22.0,Reading/Writing,9.0,0,61.0,26.6,50.0,Yes,10,3,7,40.36,Health Sciences,Medical Technology
23.0,Female,48.0,Visual,15.0,1,66.0,70.4,51.0,Yes,1,4,6,68.64,Engineering,Civil
29.0,Male,44.0,Reading/Writing,7.0,0,93.0,79.1263854998787,99.0,No,2,5,4,84.67583129992721,Business and Finance,Business Administration
28.0,Male,20.0,Reading/Writing,1.0,0,98.0,63.6,85.0,Yes,1,4,5,77.36,Business and Finance,Accountancy
22.0,Female,19.0,Kinesthetic,15.0,1,77.0,60.088741431075206,87.0,No,5,5,7,66.85324485864513,Engineering,Mechanical
21.0,Male,9.0,Auditory,18.0,0,88.0,37.89722628788056,68.0,No,6,7,7,57.93833577272834,Business and Finance,Accountancy
25.0,Male,42.0,Reading/Writing,17.0,1,56.0,52.39999999999999,65.0,No,10,6,7,53.84,Health Sciences,Pharmacy
27.0,Female,38.0,Kinesthetic,4.0,1,75.0,73.92609915300257,86.0,Yes,4,3,4,74.35565949180153,Business and Finance,Accountancy
20.0,Male,9.0,Reading/Writing,1.0,0,98.0,52.93489267619108,89.0,Yes,3,4,4,70.96093560571465,Health Sciences,Medical Technology
26.0,Female,47.0,Auditory,11.0,0,61.0,60.94448917756133,59.0,No,1,3,8,60.9666935065368,Health Sciences,Pharmacy
21.0,Female,17.0,Auditory,4.0,1,88.0,51.63007730775965,66.0,Yes,6,4,4,66.17804638465579,Engineering,Electrical
21.0,Female,28.0,Kinesthetic,1.0,0,67.0,43.06689778754985,80.0,No,9,0,9,52.64013867252991,Business and Finance,Marketing
23.0,Female,37.0,Reading/Writing,4.0,1,53.0,67.37261779485976,94.0,Yes,6,4,6,61.62357067691586,Business and Finance,Finance
28.0,Female,15.0,Auditory,6.0,0,93.0,42.0183272450817,54.0,Yes,3,3,5,62.41099634704902,Business and Finance,Marketing
24.0,Female,18.0,Auditory,13.0,1,96.0,71.08090133234165,93.0,Yes,3,4,6,81.048540799405,Engineering,Mechanical
24.0,Female,28.0,Reading/Writing,15.0,1,53.0,56.13979637078632,94.0,No,9,4,5,54.8838778224718,Engineering,Electrical
19.0,Male,12.0,Reading/Writing,19.0,1,88.0,68.4,89.0,No,1,4,8,76.24000000000001,Business and Finance,Accountancy
24.0,Male,32.0,Auditory,9.0,0,87.0,71.30371312137544,92.0,Yes,1,4,7,77.58222787282526,Engineering,Computer
23.0,Male,39.0,Kinesthetic,8.0,1,82.0,57.081102647325096,60.0,Yes,8,3,7,67.04866158839506,Engineering,Electrical
29.0,Male,13.0,Kinesthetic,10.0,1,95.0,61.2,66.0,Yes,1,6,6,74.72,Business and Finance,Business Administration
21.0,Female,29.0,Reading/Writing,17.0,0,55.0,32.400000000000006,60.0,Yes,10,6,5,41.44,Health Sciences,Physical Therapy
20.0,Male,41.0,Visual,15.0,0,53.0,52.54971262057104,78.0,Yes,6,9,4,52.72982757234262,Engineering,Electrical
27.0,Male,27.0,Reading/Writing,1.0,0,67.0,45.73877546860263,59.0,No,3,4,5,54.24326528116158,Engineering,Electrical
25.0,Female,7.0,Visual,16.0,1,65.0,50.15532838953003,98.0,No,8,4,5,56.09319703371801,Business and Finance,Business Administration
28.0,Female,6.0,Kinesthetic,10.0,1,93.0,41.93947046838139,64.0,No,7,4,6,62.36368228102883,Health Sciences,Pharmacy
25.0,Female,36.0,Auditory,12.0,1,66.0,46.35887131516902,53.0,Yes,9,3,8,54.21532278910141,Engineering,Electrical
24.0,Female,19.0,Auditory,1.0,0,66.0,46.27417915916723,96.0,No,8,5,8,54.164507495500345,Engineering,Electrical
22.0,Male,44.0,Auditory,9.0,0,78.0,52.291282736785774,58.0,No,6,4,7,62.574769642071466,Engineering,Computer
29.0,Male,11.0,Kinesthetic,5.0,1,60.0,48.68895421534037,85.0,Yes,6,4,5,53.21337252920422,Engineering,Mechanical
18.0,Female,32.0,Kinesthetic,7.0,1,59.0,48.2,68.0,No,10,0,9,52.52,Engineering,Electrical
18.0,Male,33.0,Auditory,8.0,1,65.0,51.72041731322831,57.0,Yes,6,2,7,57.03225038793698,Engineering,Aerospace
26.0,Female,49.0,Visual,19.0,0,83.0,65.6,54.0,Yes,1,4,6,72.56,Business and Finance,Marketing
22.0,Female,41.0,Kinesthetic,3.0,1,68.0,61.90620421345332,57.0,Yes,4,4,4,64.34372252807199,Engineering,Civil
29.0,Female,23.0,Auditory,16.0,0,52.0,38.85461941112253,77.0,Yes,8,6,4,44.11277164667352,Engineering,Computer
22.0,Female,42.0,Kinesthetic,4.0,1,91.0,83.89387083169787,90.0,Yes,2,4,9,86.73632249901871,Health Sciences,Nursing
20.0,Female,5.0,Visual,8.0,1,84.0,51.835602999725324,97.0,No,8,3,6,64.7013617998352,Health Sciences,Nursing
25.0,Male,13.0,Visual,16.0,0,62.0,35.261127135003285,78.0,No,8,1,9,45.956676281001975,Engineering,Computer
20.0,Female,47.0,Auditory,6.0,0,66.0,57.41115185958449,82.0,Yes,8,3,8,60.8466911157507,Business and Finance,Business Administration
26.0,Male,5.0,Kinesthetic,15.0,0,55.0,23.499193098429185,61.0,Yes,9,6,7,36.09951585905751,Health Sciences,Medical Technology
25.0,Male,27.0,Visual,16.0,0,88.0,58.98774641515704,75.0,Yes,2,3,7,70.59264784909422,Engineering,Aerospace
21.0,Male,45.0,Auditory,4.0,1,86.0,73.41952840965347,93.0,Yes,8,0,10,78.45171704579208,Business and Finance,Accountancy
26.0,Male,42.0,Kinesthetic,13.0,0,54.0,55.6,54.0,No,1,3,8,54.96,Business and Finance,Marketing
22.0,Male,31.0,Auditory,13.0,0,96.0,54.8668395669664,61.0,Yes,3,4,4,71.32010374017985,Engineering,Mechanical
23.0,Female,15.0,Visual,18.0,1,97.0,42.82872215623981,54.0,Yes,8,4,5,64.49723329374389,Engineering,Civil
20.0,Male,18.0,Visual,3.0,1,54.0,59.28026846799656,100.0,Yes,6,5,5,57.16816108079794,Health Sciences,Medical Technology
25.0,Male,9.0,Kinesthetic,3.0,0,70.0,28.50139054460577,61.0,Yes,7,4,5,45.10083432676346,Health Sciences,Medical Technology
28.0,Male,5.0,Auditory,14.0,1,60.0,44.49724307635414,77.0,No,5,0,4,50.69834584581248,Health Sciences,Medical Technology
24.0,Male,34.0,Auditory,4.0,1,90.0,59.09408913899742,59.0,Yes,6,3,5,71.45645348339845,Business and Finance,Marketing
28.0,Female,32.0,Auditory,7.0,1,50.0,65.32244406733834,97.0,Yes,6,4,6,59.193466440403,Business and Finance,Finance
24.0,Female,29.0,Visual,20.0,0,87.0,54.80000000000001,100.0,Yes,10,6,7,67.68,Business and Finance,Marketing
22.0,Male,42.0,Kinesthetic,14.0,1,64.0,58.49837551452787,57.0,Yes,6,2,7,60.69902530871672,Health Sciences,Pharmacy
27.0,Male,33.0,Visual,11.0,1,68.0,61.76833780570856,82.0,No,7,2,6,64.26100268342513,Health Sciences,Nursing
29.0,Male,42.0,Auditory,9.0,1,60.0,64.72701269410315,82.0,No,7,5,8,62.83620761646189,Business and Finance,Finance
24.0,Female,23.0,Kinesthetic,14.0,0,95.0,56.02051151137223,83.0,No,4,4,7,71.61230690682333,Business and Finance,Marketing
19.0,Female,39.0,Reading/Writing,1.0,0,99.0,57.12439139174876,69.0,No,6,2,7,73.87463483504925,Engineering,Mechanical
25.0,Female,43.0,Reading/Writing,14.0,0,62.0,45.400000000000006,68.0,No,10,2,7,52.040000000000006,Engineering,Civil
19.0,Male,26.0,Visual,0.0,0,98.0,67.471114526058,97.0,No,3,6,5,79.6826687156348,Business and Finance,Finance
21.0,Male,49.0,Reading/Writing,16.0,0,92.0,48.2,51.0,Yes,10,4,7,65.72,Engineering,Electrical
20.0,Male,8.0,Reading/Writing,18.0,0,77.0,49.964142226878806,89.0,Yes,2,0,5,60.77848533612728,Engineering,Aerospace
29.0,Male,43.0,Kinesthetic,3.0,1,96.0,71.62729660221297,78.0,No,7,5,6,81.37637796132779,Business and Finance,Accountancy
21.0,Female,11.0,Reading/Writing,4.0,0,76.0,44.017086432721214,68.0,Yes,2,4,5,56.81025185963273,Business and Finance,Accountancy
18.0,Female,47.0,Auditory,20.0,0,95.0,63.60632542451592,62.0,Yes,4,6,7,76.16379525470956,Business and Finance,Business Administration
25.0,Female,45.0,Visual,2.0,0,96.0,61.810410188091865,50.0,Yes,2,4,5,75.48624611285513,Health Sciences,Physical Therapy
27.0,Male,30.0,Reading/Writing,6.0,0,98.0,39.6,55.0,Yes,10,5,6,62.96000000000001,Business and Finance,Business Administration
28.0,Female,22.0,Kinesthetic,10.0,1,78.0,66.05042616106313,97.0,Yes,5,4,4,70.83025569663788,Engineering,Civil
24.0,Female,10.0,Reading/Writing,8.0,1,96.0,68.30095523464493,94.0,Yes,2,3,5,79.38057314078696,Engineering,Aerospace
26.0,Female,22.0,Auditory,7.0,1,95.0,62.60986388521177,60.0,Yes,1,5,4,75.56591833112707,Health Sciences,Pharmacy
25.0,Female,43.0,Reading/Writing,8.0,1,89.0,64.18160630427202,64.0,Yes,7,6,5,74.10896378256322,Business and Finance,Marketing
23.0,Female,27.0,Reading/Writing,18.0,0,72.0,34.95094584293437,53.0,Yes,8,5,7,49.770567505760624,Health Sciences,Physical Therapy
25.0,Male,35.0,Auditory,17.0,1,63.0,59.95155152513435,66.0,Yes,5,0,8,61.17093091508061,Engineering,Aerospace
26.0,Female,33.0,Auditory,15.0,0,57.0,54.287942096936405,92.0,Yes,6,0,7,55.37276525816185,Health Sciences,Physical Therapy
29.0,Female,35.0,Visual,10.0,1,81.0,65.2,50.0,Yes,1,3,5,71.52,Health Sciences,Nursing
22.0,Male,42.0,Reading/Writing,10.0,0,53.0,64.85370946388439,96.0,Yes,4,2,5,60.11222567833063,Health Sciences,Medical Technology
19.0,Female,21.0,Auditory,4.0,0,63.0,43.03146158171472,60.0,Yes,3,0,5,51.01887694902884,Engineering,Computer
29.0,Male,36.0,Visual,8.0,0,85.0,55.39999999999999,92.0,Yes,10,2,7,67.24,Health Sciences,Nursing
21.0,Male,31.0,Auditory,4.0,1,100.0,72.43074176476884,78.0,Yes,3,3,5,83.4584450588613,Engineering,Electrical
19.0,Male,45.0,Reading/Writing,7.0,0,80.0,64.77563396872394,86.0,Yes,6,1,6,70.86538038123436,Business and Finance,Finance
28.0,Female,30.0,Reading/Writing,1.0,1,58.0,47.20304729499404,53.0,Yes,6,5,7,51.52182837699642,Health Sciences,Physical Therapy
19.0,Male,14.0,Reading/Writing,18.0,0,95.0,47.79445301524546,94.0,Yes,8,2,10,66.67667180914728,Business and Finance,Business Administration
26.0,Male,21.0,Auditory,10.0,0,83.0,59.14366109196192,91.0,No,3,1,8,68.68619665517716,Health Sciences,Physical Therapy
20.0,Female,40.0,Auditory,12.0,0,70.0,50.03723478632308,54.0,No,4,7,6,58.02234087179384,Health Sciences,Physical Therapy
26.0,Female,28.0,Reading/Writing,14.0,1,72.0,53.2997887586196,54.0,Yes,4,4,4,60.77987325517176,Health Sciences,Nursing
18.0,Female,12.0,Auditory,9.0,1,82.0,37.20000000000001,59.0,No,10,4,8,55.120000000000005,Health Sciences,Pharmacy
25.0,Male,7.0,Visual,18.0,1,87.0,49.1654414036652,67.0,Yes,4,1,4,64.29926484219912,Engineering,Mechanical
18.0,Female,40.0,Kinesthetic,16.0,1,76.0,74.47910700139043,99.0,Yes,7,8,6,75.08746420083426,Health Sciences,Medical Technology
23.0,Female,32.0,Auditory,4.0,1,82.0,64.0156005294806,85.0,Yes,7,4,6,71.20936031768835,Business and Finance,Finance
24.0,Female,22.0,Visual,14.0,1,97.0,58.86783304347419,61.0,Yes,4,6,4,74.12069982608452,Business and Finance,Finance
19.0,Female,46.0,Kinesthetic,20.0,1,64.0,60.0,74.0,Yes,10,2,9,61.6,Business and Finance,Marketing
23.0,Male,5.0,Reading/Writing,9.0,1,73.0,48.84569135461464,73.0,Yes,3,2,5,58.50741481276879,Health Sciences,Pharmacy
19.0,Male,9.0,Reading/Writing,2.0,1,73.0,58.129896099351015,92.0,No,4,6,5,64.07793765961061,Business and Finance,Business Administration
23.0,Male,7.0,Auditory,6.0,1,62.0,47.84024884719278,69.0,Yes,3,5,6,53.50414930831567,Business and Finance,Business Administration
18.0,Male,22.0,Kinesthetic,2.0,1,86.0,48.39999999999999,70.0,Yes,10,5,6,63.43999999999999,Engineering,Electrical
26.0,Male,45.0,Reading/Writing,6.0,0,80.0,74.2,83.0,Yes,1,5,4,76.52000000000001,Health Sciences,Physical Therapy
29.0,Male,12.0,Kinesthetic,14.0,0,58.0,46.85175201093794,89.0,Yes,3,3,6,51.311051206562766,Business and Finance,Marketing
23.0,Male,32.0,Kinesthetic,16.0,1,89.0,61.17490544723216,64.0,Yes,5,5,4,72.3049432683393,Health Sciences,Physical Therapy
26.0,Male,24.0,Kinesthetic,6.0,1,95.0,48.5442457019047,51.0,Yes,7,3,6,67.12654742114282,Business and Finance,Marketing
22.0,Male,32.0,Reading/Writing,7.0,0,82.0,54.20481125143745,69.0,Yes,4,3,4,65.32288675086247,Engineering,Aerospace
21.0,Female,29.0,Visual,3.0,1,58.0,62.669048310980486,75.0,Yes,3,2,7,60.80142898658829,Engineering,Electrical
23.0,Male,37.0,Visual,13.0,0,94.0,61.59876324440994,89.0,Yes,7,2,10,74.55925794664597,Business and Finance,Marketing
22.0,Female,49.0,Reading/Writing,9.0,1,82.0,67.15463675115748,65.0,No,7,4,6,73.0927820506945,Health Sciences,Physical Therapy
29.0,Female,20.0,Kinesthetic,19.0,0,78.0,52.50736497074215,87.0,Yes,4,5,7,62.70441898244529,Health Sciences,Pharmacy
29.0,Male,36.0,Auditory,11.0,1,51.0,61.82173466534335,64.0,Yes,2,3,7,57.493040799206014,Health Sciences,Physical Therapy
24.0,Female,14.0,Kinesthetic,5.0,0,81.0,35.371005751814096,68.0,No,8,5,6,53.62260345108845,Engineering,Electrical
28.0,Male,23.0,Reading/Writing,14.0,1,53.0,55.860578009383815,80.0,Yes,5,1,6,54.71634680563029,Health Sciences,Nursing
22.0,Female,49.0,Auditory,1.0,0,76.0,58.93320574709679,77.0,Yes,8,5,6,65.75992344825808,Engineering,Computer
29.0,Male,17.0,Kinesthetic,16.0,1,69.0,50.19603351288798,88.0,Yes,9,1,6,57.71762010773279,Business and Finance,Finance
27.0,Female,32.0,Auditory,11.0,0,85.0,46.84486642236975,60.0,No,6,0,7,62.10691985342184,Business and Finance,Finance
29.0,Female,24.0,Visual,7.0,1,66.0,59.09772163459904,89.0,Yes,7,3,7,61.858632980759424,Health Sciences,Medical Technology
25.0,Female,33.0,Visual,10.0,0,99.0,53.03847818908667,50.0,Yes,3,3,6,71.423086913452,Business and Finance,Marketing
21.0,Male,34.0,Reading/Writing,11.0,1,86.0,72.47466035537364,89.0,No,5,7,6,77.88479621322418,Business and Finance,Marketing
21.0,Male,31.0,Auditory,5.0,0,97.0,68.48964745517551,86.0,Yes,1,0,8,79.8937884731053,Engineering,Electrical
19.0,Male,14.0,Visual,1.0,1,60.0,49.00857207036234,82.0,Yes,7,2,6,53.405143242217406,Engineering,Mechanical
29.0,Female,35.0,Kinesthetic,0.0,0,59.0,47.34987034580876,57.0,No,4,7,6,52.00992220748526,Engineering,Electrical
26.0,Male,36.0,Auditory,12.0,1,81.0,76.00818142148673,97.0,No,5,4,8,78.00490885289203,Health Sciences,Medical Technology
25.0,Male,39.0,Visual,19.0,0,80.0,57.84144930973269,67.0,Yes,4,6,4,66.70486958583962,Health Sciences,Pharmacy
28.0,Male,22.0,Reading/Writing,11.0,0,96.0,60.44112222110645,83.0,Yes,2,4,6,74.66467333266388,Engineering,Electrical
21.0,Male,18.0,Kinesthetic,5.0,1,64.0,55.42895982233428,96.0,Yes,8,4,5,58.857375893400565,Health Sciences,Nursing
29.0,Female,33.0,Auditory,16.0,0,90.0,73.0,93.0,Yes,1,3,6,79.8,Health Sciences,Physical Therapy
21.0,Male,16.0,Kinesthetic,0.0,1,82.0,59.97374617108804,68.0,No,1,5,7,68.78424770265283,Health Sciences,Physical Therapy
24.0,Female,38.0,Visual,8.0,0,51.0,58.5401974651505,93.0,Yes,5,0,7,55.52411847909031,Health Sciences,Physical Therapy
26.0,Male,19.0,Auditory,16.0,1,67.0,65.2,81.0,Yes,1,4,5,65.92,Engineering,Civil
23.0,Male,44.0,Visual,4.0,0,55.0,71.76860782925324,91.0,Yes,1,4,6,65.06116469755194,Business and Finance,Finance
19.0,Male,22.0,Auditory,20.0,1,68.0,64.08788212968426,96.0,Yes,5,2,7,65.65272927781055,Business and Finance,Finance
19.0,Male,24.0,Kinesthetic,17.0,1,60.0,56.70386551625857,65.0,Yes,2,3,6,58.02231930975514,Health Sciences,Nursing
26.0,Female,25.0,Reading/Writing,2.0,0,54.0,33.95983617371669,57.0,Yes,7,2,7,41.97590170423001,Health Sciences,Physical Therapy
18.0,Male,26.0,Kinesthetic,9.0,1,79.0,70.81633728089577,93.0,Yes,3,5,5,74.08980236853746,Engineering,Electrical
19.0,Female,23.0,Kinesthetic,4.0,0,83.0,59.87405354921755,80.0,No,1,4,6,69.12443212953053,Engineering,Mechanical
21.0,Male,19.0,Visual,20.0,0,79.0,35.70512093006943,68.0,No,9,4,4,53.02307255804166,Health Sciences,Pharmacy
19.0,Male,13.0,Kinesthetic,18.0,0,97.0,52.046758338221885,76.0,Yes,2,7,5,70.02805500293313,Business and Finance,Finance
23.0,Male,25.0,Visual,2.0,1,96.0,51.15760440294811,61.0,Yes,8,1,7,69.09456264176887,Business and Finance,Business Administration
28.0,Female,29.0,Auditory,2.0,1,67.0,65.23878828763226,78.0,Yes,3,5,5,65.94327297257935,Business and Finance,Marketing
25.0,Female,9.0,Visual,16.0,1,93.0,62.31319150994073,84.0,No,2,4,5,74.58791490596444,Health Sciences,Pharmacy
18.0,Male,15.0,Auditory,7.0,1,87.0,59.21352507254902,74.0,No,3,6,7,70.32811504352941,Health Sciences,Medical Technology
20.0,Other,28.0,Auditory,9.0,1,70.0,54.99288755916167,58.0,Yes,4,8,5,60.995732535497005,Health Sciences,Medical Technology
22.0,Male,39.0,Visual,19.0,1,91.0,67.2,89.0,Yes,10,4,9,76.72,Business and Finance,Accountancy
22.0,Male,37.0,Reading/Writing,1.0,1,78.0,71.58217701346818,70.0,Yes,2,1,8,74.1493062080809,Business and Finance,Business Administration
20.0,Male,7.0,Auditory,3.0,1,76.0,46.08000807567494,72.0,No,6,1,5,58.04800484540496,Health Sciences,Physical Therapy
18.0,Female,29.0,Visual,18.0,1,76.0,63.92770421371569,82.0,Yes,5,4,7,68.75662252822941,Health Sciences,Nursing
20.0,Female,48.0,Kinesthetic,20.0,1,52.0,63.13569604709031,55.0,Yes,4,2,6,58.68141762825418,Business and Finance,Accountancy
25.0,Male,29.0,Auditory,17.0,1,77.0,46.8,60.0,No,10,2,6,58.88,Business and Finance,Marketing
24.0,Female,14.0,Kinesthetic,2.0,0,96.0,47.396792171768325,76.0,Yes,5,6,6,66.838075303061,Health Sciences,Nursing
21.0,Female,5.0,Auditory,3.0,0,65.0,23.171646998037826,61.0,Yes,9,0,10,39.9029881988227,Health Sciences,Physical Therapy
29.0,Male,38.0,Kinesthetic,2.0,1,68.0,77.75032977022981,91.0,Yes,2,4,7,73.85019786213789,Business and Finance,Finance
28.0,Female,8.0,Reading/Writing,9.0,1,99.0,72.2,99.0,No,1,3,7,82.92,Health Sciences,Pharmacy
26.0,Male,24.0,Visual,8.0,1,84.0,78.49702749158911,99.0,No,1,6,7,80.69821649495347,Health Sciences,Medical Technology
23.0,Female,24.0,Kinesthetic,5.0,0,66.0,42.80000000000001,88.0,No,10,4,6,52.08000000000001,Engineering,Computer
28.0,Male,5.0,Auditory,17.0,1,85.0,41.24133540094576,63.0,No,6,3,4,58.744801240567455,Business and Finance,Business Administration
26.0,Male,49.0,Kinesthetic,1.0,0,92.0,61.07535174161536,60.0,Yes,5,7,9,73.44521104496923,Engineering,Electrical
18.0,Male,7.0,Kinesthetic,5.0,1,78.0,55.68720369711906,80.0,Yes,3,7,4,64.61232221827143,Engineering,Computer
20.0,Female,14.0,Visual,6.0,1,77.0,55.61801864969272,97.0,Yes,8,1,8,64.17081118981562,Business and Finance,Marketing
27.0,Male,47.0,Visual,10.0,0,97.0,73.7569276016275,82.0,Yes,3,6,7,83.05415656097651,Business and Finance,Finance
29.0,Female,6.0,Visual,16.0,1,81.0,67.8,100.0,Yes,1,4,8,73.08,Health Sciences,Pharmacy
18.0,Male,15.0,Kinesthetic,14.0,0,93.0,45.05039333135838,74.0,Yes,6,4,5,64.23023599881503,Engineering,Electrical
21.0,Male,39.0,Visual,15.0,1,90.0,60.73490769492733,67.0,No,8,0,7,72.44094461695639,Engineering,Aerospace
22.0,Female,45.0,Reading/Writing,15.0,1,75.0,84.61707264516585,99.0,Yes,3,2,6,80.77024358709951,Business and Finance,Marketing
19.0,Male,40.0,Reading/Writing,14.0,1,91.0,86.30713322655468,99.0,No,2,0,7,88.1842799359328,Engineering,Civil
27.0,Female,20.0,Visual,8.0,0,67.0,33.997077246015806,68.0,Yes,9,3,7,47.19824634760949,Business and Finance,Finance
24.0,Female,33.0,Visual,4.0,1,60.0,74.88545158895496,97.0,Yes,2,0,8,68.93127095337297,Engineering,Computer
23.0,Female,48.0,Auditory,6.0,1,86.0,76.16147962254824,79.0,Yes,5,1,10,80.09688777352895,Engineering,Computer
22.0,Female,38.0,Reading/Writing,0.0,1,77.0,69.16929886999772,76.0,Yes,4,3,7,72.30157932199863,Business and Finance,Finance
21.0,Female,10.0,Reading/Writing,13.0,0,76.0,51.28405303746148,92.0,No,3,3,6,61.170431822476885,Health Sciences,Physical Therapy
24.0,Male,42.0,Reading/Writing,17.0,0,52.0,41.6,65.0,Yes,10,4,7,45.760000000000005,Health Sciences,Medical Technology
